date,state,usage,tavg,tmin,tmax,prcp
2019-12-05,Rajasthan,257.9,20.8,18.0,26.0,0.0
2019-12-05,Tamil Nadu,332.9,27.3,22.8,30.3,0.0
2019-12-05,Uttar Pradesh,450.6,17.1,9.3,26.2,0.0
2019-12-06,Delhi,117.9,15.9,8.4,24.0,0.0
2019-12-06,Karnataka,192.8,20.4,17.6,25.4,0.0
2019-12-06,Maharashtra,455.8,29.2,22.6,33.0,0.0
2019-12-06,Rajasthan,223.1,20.4,17.6,25.4,0.0
2019-12-06,Tamil Nadu,330.6,26.8,25.0,31.0,0.0
2019-12-06,Uttar Pradesh,413.3,17.9,10.2,26.5,0.0
2019-12-07,Delhi,63.6,15.1,9.3,24.2,0.0
2019-12-07,Karnataka,186.2,20.3,15.8,24.5,0.0
2019-12-07,Maharashtra,431.3,28.3,21.6,32.8,0.0
2019-12-07,Rajasthan,214.7,20.3,15.8,24.5,0.0
2019-12-07,Tamil Nadu,290.2,25.4,23.6,29.4,4.1
2019-12-07,Uttar Pradesh,266.3,18.2,13.5,26.9,0.0
2019-12-08,Delhi,69.4,15.3,8.7,24.8,0.0
2019-12-08,Karnataka,192.6,20.2,17.8,24.9,0.5
2019-12-08,Maharashtra,407.7,28.1,22.2,32.0,0.0
2019-12-08,Rajasthan,205.2,20.2,17.8,24.9,0.5
2019-12-08,Tamil Nadu,289.3,26.7,23.1,30.0,3.0
2019-12-08,Uttar Pradesh,251.6,18.4,12.525,25.8,0.0
2019-12-09,Delhi,67.7,14.8,7.7,23.8,0.0
2019-12-09,Karnataka,199.4,21.5,17.0,26.8,0.0
2019-12-09,Maharashtra,392.5,28.4,21.6,32.0,0.0
2019-12-09,Rajasthan,204.7,21.5,17.0,26.8,0.0
2019-12-09,Tamil Nadu,303.8,27.3,23.5,31.0,0.0
2019-12-09,Uttar Pradesh,217.0,17.0,11.55,25.9,0.0
2019-12-10,Delhi,71.8,16.8,7.4,23.5,0.0
2019-12-10,Karnataka,208.4,21.6,17.9,26.4,0.0
2019-12-10,Maharashtra,425.7,28.6,22.4,32.4,0.0
2019-12-10,Rajasthan,203.2,21.6,17.9,26.4,0.0
2019-12-10,Tamil Nadu,296.7,26.4,23.0,31.0,0.0
2019-12-10,Uttar Pradesh,278.0,16.3,10.575,25.2,0.0
2019-12-11,Delhi,73.1,15.8,7.9,22.8,0.0
2019-12-11,Karnataka,214.7,22.3,16.5,26.2,0.0
2019-12-11,Maharashtra,421.3,27.9,21.8,32.0,0.0
2019-12-11,Rajasthan,203.5,22.3,16.5,26.2,0.0
2019-12-11,Tamil Nadu,296.1,26.9,22.1,30.8,0.0
2019-12-11,Uttar Pradesh,312.5,16.4,9.6,24.3,0.0
2019-12-12,Delhi,72.2,16.4,12.8,23.2,0.0
2019-12-12,Karnataka,214.5,21.4,16.8,27.8,0.0
2019-12-12,Maharashtra,411.2,27.0,21.4,30.4,0.0
2019-12-12,Rajasthan,215.1,21.4,16.8,27.8,0.0
2019-12-12,Tamil Nadu,302.7,27.4,23.0,31.0,0.0
2019-12-12,Uttar Pradesh,322.0,18.0,11.9,24.5,0.0
2019-12-13,Delhi,72.0,15.2,12.8,21.5,34.0
2019-12-13,Karnataka,209.5,22.2,17.4,28.2,0.0
2019-12-13,Maharashtra,405.5,25.9,19.5,30.0,0.0
2019-12-13,Rajasthan,219.7,22.2,17.4,28.2,0.0
2019-12-13,Tamil Nadu,303.5,26.3,23.4,29.6,0.0
2019-12-13,Uttar Pradesh,339.7,16.8,15.7,22.5,16.0
2019-12-14,Delhi,73.3,14.7,9.7,18.7,0.5
2019-12-14,Karnataka,204.1,21.1,18.8,28.8,0.0
2019-12-14,Maharashtra,405.1,25.6,18.0,30.4,0.0
2019-12-14,Rajasthan,225.2,21.1,18.8,28.8,0.0
2019-12-14,Tamil Nadu,296.5,25.3,22.9,28.6,0.0
2019-12-14,Uttar Pradesh,350.6,17.2,11.7,21.1,7.9
2019-12-15,Delhi,68.5,14.2,9.8,19.2,0.0
2019-12-15,Karnataka,231.5,21.7,17.6,25.8,2.8
2019-12-15,Maharashtra,457.1,26.2,18.0,30.8,0.0
2019-12-15,Rajasthan,243.3,21.7,17.6,25.8,2.8
2019-12-15,Tamil Nadu,304.3,26.1,22.5,30.6,0.0
2019-12-15,Uttar Pradesh,290.4,16.9,15.1,23.0,0.0
2019-12-16,Delhi,69.5,11.4,10.2,19.8,0.0
2019-12-16,Karnataka,233.9,22.1,17.4,26.7,0.0
2019-12-16,Maharashtra,471.1,26.4,19.8,31.0,0.0
2019-12-16,Rajasthan,248.1,22.1,17.4,26.7,0.0
2019-12-16,Tamil Nadu,310.0,26.6,23.5,30.6,0.0
2019-12-16,Uttar Pradesh,295.5,15.4,10.9,22.5,0.0
2019-12-17,Delhi,68.8,10.6,8.6,12.9,0.0
2019-12-17,Karnataka,237.7,21.3,18.4,27.6,0.0
2019-12-17,Maharashtra,476.8,27.3,21.2,33.0,0.0
2019-12-17,Rajasthan,249.0,21.3,18.4,27.6,0.0
2019-12-17,Tamil Nadu,311.9,26.8,23.4,30.0,0.0
2019-12-17,Uttar Pradesh,288.0,12.8,12.1,22.3,0.0
2019-12-18,Delhi,66.8,12.2,7.0,18.0,0.0
2019-12-18,Karnataka,240.9,21.6,17.0,26.2,0.0
2019-12-18,Maharashtra,475.8,27.8,22.0,33.0,0.0
2019-12-18,Rajasthan,249.0,21.6,17.0,26.2,0.0
2019-12-18,Tamil Nadu,315.1,27.4,23.9,30.4,0.0
2019-12-18,Uttar Pradesh,282.1,11.3,10.633333333333333,14.8,0.0
2019-12-19,Delhi,66.8,10.3,5.2,18.0,0.0
2019-12-19,Karnataka,244.6,20.7,17.8,26.4,0.0
2019-12-19,Maharashtra,474.7,27.6,21.4,33.4,0.0
2019-12-19,Rajasthan,248.1,20.7,17.8,26.4,0.0
2019-12-19,Tamil Nadu,324.0,27.1,25.0,30.0,0.0
2019-12-19,Uttar Pradesh,273.9,11.6,9.166666666666666,16.5,0.0
2019-12-20,Delhi,62.6,12.1,6.4,17.4,0.0
2019-12-20,Karnataka,242.0,20.9,16.2,25.8,0.0
2019-12-20,Maharashtra,474.5,27.5,20.0,32.0,0.0
2019-12-20,Rajasthan,249.3,20.9,16.2,25.8,0.0
2019-12-20,Tamil Nadu,307.8,26.9,23.0,30.0,0.0
2019-12-20,Uttar Pradesh,278.7,12.4,7.7,18.2,0.0
2019-12-21,Delhi,61.1,12.6,9.6,17.5,0.0
2019-12-21,Karnataka,225.3,21.9,18.0,27.8,0.0
2019-12-21,Maharashtra,461.2,27.5,21.1,31.0,0.0
2019-12-21,Rajasthan,245.5,21.9,18.0,27.8,0.0
2019-12-21,Tamil Nadu,296.6,26.5,22.4,30.0,0.0
2019-12-21,Uttar Pradesh,286.6,13.6,7.2,19.9,0.0
2019-12-22,Delhi,62.8,11.3,7.4,18.0,0.0
2019-12-22,Karnataka,184.5,21.8,18.4,28.3,0.0
2019-12-22,Maharashtra,442.9,28.7,22.2,32.0,0.0
2019-12-22,Rajasthan,222.6,21.8,18.4,28.3,0.0
2019-12-22,Tamil Nadu,258.0,25.8,22.6,30.0,0.0
2019-12-22,Uttar Pradesh,244.7,15.2,6.7,21.549999999999997,0.0
2019-12-23,Delhi,62.9,9.6,6.6,14.6,0.0
2019-12-23,Karnataka,188.0,21.0,18.1,28.0,0.0
2019-12-23,Maharashtra,454.0,28.5,22.2,33.6,0.0
2019-12-23,Rajasthan,228.8,21.0,18.1,28.0,0.0
2019-12-23,Tamil Nadu,274.8,26.1,21.2,30.6,0.0
2019-12-23,Uttar Pradesh,249.2,11.2,6.2,23.2,0.0
2019-12-24,Delhi,65.4,11.4,5.7,15.6,0.0
2019-12-24,Karnataka,196.1,22.3,18.4,27.8,0.0
2019-12-24,Maharashtra,455.5,28.2,22.3,31.4,0.0
2019-12-24,Rajasthan,229.9,22.3,18.4,27.8,0.0
2019-12-24,Tamil Nadu,278.4,25.3,24.1,30.3,0.0
2019-12-24,Uttar Pradesh,253.4,10.6,5.7,17.4,0.0
2019-12-25,Delhi,64.8,8.4,6.0,17.2,0.0
2019-12-25,Karnataka,196.6,21.6,18.8,28.6,0.0
2019-12-25,Maharashtra,451.3,28.0,24.2,31.0,0.0
2019-12-25,Rajasthan,211.8,21.6,18.8,28.6,0.0
2019-12-25,Tamil Nadu,287.5,26.2,22.8,29.0,1.0
2019-12-25,Uttar Pradesh,239.8,10.6,5.2,17.45,0.0
2019-12-26,Delhi,66.8,8.8,5.8,13.1,0.0
2019-12-26,Karnataka,204.2,22.3,19.0,28.8,0.0
2019-12-26,Maharashtra,438.7,26.5,22.6,30.4,0.0
2019-12-26,Rajasthan,202.2,22.3,19.0,28.8,0.0
2019-12-26,Tamil Nadu,283.2,25.2,21.1,30.0,0.0
2019-12-26,Uttar Pradesh,186.8,8.9,6.8,17.5,0.0
2019-12-27,Delhi,63.8,8.6,4.2,13.8,0.0
2019-12-27,Karnataka,197.7,23.4,18.0,29.6,0.0
2019-12-27,Maharashtra,435.7,26.3,18.0,32.0,0.0
2019-12-27,Rajasthan,211.4,23.4,18.0,29.6,0.0
2019-12-27,Tamil Nadu,256.1,26.1,21.1,30.0,0.0
2019-12-27,Uttar Pradesh,229.9,8.8,5.2,16.733333333333334,0.0
2019-12-28,Delhi,62.0,7.1,2.4,14.4,0.0
2019-12-28,Karnataka,178.7,21.9,17.6,29.8,0.0
2019-12-28,Maharashtra,422.9,27.1,20.4,32.2,0.0
2019-12-28,Rajasthan,212.7,21.9,17.6,29.8,0.0
2019-12-28,Tamil Nadu,223.8,26.2,21.8,31.0,0.0
2019-12-28,Uttar Pradesh,234.2,8.9,3.6,15.966666666666667,0.0
2019-12-29,Delhi,128.5,8.8,3.4,15.5,0.0
2019-12-29,Karnataka,187.0,21.8,16.8,28.2,0.0
2019-12-29,Maharashtra,395.1,26.7,22.3,31.8,0.0
2019-12-29,Rajasthan,232.7,21.8,16.8,28.2,0.0
2019-12-29,Tamil Nadu,318.2,26.0,22.0,30.0,0.0
2019-12-29,Uttar Pradesh,421.3,8.9,7.0,15.2,0.0
2019-12-30,Delhi,126.9,6.9,2.6,15.8,0.0
2019-12-30,Karnataka,191.6,21.7,17.5,27.6,0.0
2019-12-30,Maharashtra,395.6,25.3,20.2,29.8,0.0
2019-12-30,Rajasthan,246.5,21.7,17.5,27.6,0.0
2019-12-30,Tamil Nadu,329.9,25.9,21.8,30.4,11.9
2019-12-30,Uttar Pradesh,437.4,7.5,3.9,13.6,0.0
2019-12-31,Delhi,134.9,8.1,4.8,14.7,0.0
2019-12-31,Karnataka,189.5,21.9,17.5,28.1,0.0
2019-12-31,Maharashtra,400.3,23.5,16.4,28.0,0.0
2019-12-31,Rajasthan,253.5,21.9,17.5,28.1,0.0
2019-12-31,Tamil Nadu,313.2,27.1,23.2,30.0,6.1
2019-12-31,Uttar Pradesh,424.0,8.4,0.8,16.5,0.0
2020-01-01,Delhi,137.2,10.8,2.4,20.2,0.0
2020-01-01,Karnataka,194.7,22.0,19.2,27.2,0.0
2020-01-01,Maharashtra,377.8,23.3,15.0,28.6,0.0
2020-01-01,Rajasthan,253.0,22.0,19.2,27.2,0.0
2020-01-01,Tamil Nadu,289.2,25.7,22.5,30.3,27.9
2020-01-01,Uttar Pradesh,426.5,13.1,4.1,20.0,0.0
